Symbol	RAPdb	MSU	Name
OSjRIP11.5	Os11g0558500	LOC_Os11g35425	Ribosome-inactivating_proteins
OSjRIP11.6	Os11g0596300	LOC_Os11g38340	Ribosome-inactivating_proteins
OSjRIP12.1	Os12g0103450|Os12g0103500|Os12g0103580	LOC_Os12g01290	Ribosome-inactivating_proteins
OSjRIP12.2	Os12g0173900	LOC_Os12g07520	Ribosome-inactivating_proteins
OSjRIP12.3	Os12g0534900	LOC_Os12g34950	Ribosome-inactivating_proteins
OSjRIP12.4	None	LOC_Os12g35010	Ribosome-inactivating_proteins
OSjRIP2.1	Os02g0149400	LOC_Os02g05590	Ribosome-inactivating_proteins
OSjRIP2.2	Os02g0205900	LOC_Os02g11100	Ribosome-inactivating_proteins
OSjRIP2.3	Os02g0616800	LOC_Os02g40340	Ribosome-inactivating_proteins
OSjRIP2.4	Os02g0617000|Os02g0617075	LOC_Os02g40400	Ribosome-inactivating_proteins
OSjRIP3.1	None	LOC_Os03g43080	Ribosome-inactivating_proteins
OSjRIP3.10	Os03g0687800	LOC_Os03g48225	Ribosome-inactivating_proteins
OSjRIP3.11	Os03g0688000	LOC_Os03g48235	Ribosome-inactivating_proteins
OSjRIP3.12	Os03g0688100	LOC_Os03g48250	Ribosome-inactivating_proteins
OSjRIP3.13	Os03g0688600	LOC_Os03g48280	Ribosome-inactivating_proteins
OSjRIP3.2	Os03g0653900	LOC_Os03g45120	Ribosome-inactivating_proteins
OSjRIP3.3	None	LOC_Os03g47310	Ribosome-inactivating_proteins
OSjRIP3.4	Os03g0677900	LOC_Os03g47460	Ribosome-inactivating_proteins
OSjRIP3.5	Os03g0683200	LOC_Os03g47890	Ribosome-inactivating_proteins
OSjRIP3.6	Os03g0683300	LOC_Os03g47896	Ribosome-inactivating_proteins
OSjRIP3.7	Os03g0683500	LOC_Os03g47910	Ribosome-inactivating_proteins
OSjRIP3.8	Os03g0687400	LOC_Os03g48200	Ribosome-inactivating_proteins
OSjRIP3.9	Os03g0687700	LOC_Os03g48220	Ribosome-inactivating_proteins
OSjRIP7.1	Os07g0189000	LOC_Os07g09070	Ribosome-inactivating_proteins
OSjRIP7.2	Os07g0556800	LOC_Os07g37090	Ribosome-inactivating_proteins
OSjRIP8.1	Os08g0131800	LOC_Os08g03760	Ribosome-inactivating_proteins
OSjRIP8.2	Os08g0132300	LOC_Os08g03820	Ribosome-inactivating_proteins
OSjRIP8.3	Os08g0133300	LOC_Os08g03900	Ribosome-inactivating_proteins
OSjRIP8.4	None	LOC_Os08g04030	Ribosome-inactivating_proteins
OSjRIP9.1	Os09g0120600	LOC_Os09g03280	Ribosome-inactivating_proteins
OSK1	Os11g0456300	LOC_Os11g26910	SKP1-like_proteins
OSK19	Os07g0625600	LOC_Os07g43260	SKP1-like_proteins
OSK20	Os09g0539500	LOC_Os09g36830	SKP1-like_proteins
OSK21	Os07g0409500	LOC_Os07g22680	SKP1-like_proteins
OSK22	Os07g0625500	LOC_Os07g43250	SKP1-like_proteins
OSK24	Os12g0594600	LOC_Os12g40300	SKP1-like_proteins
OSK8	Os11g0707700	LOC_Os11g48030	SKP1-like_proteins
OsLAC1	Os01g0374600	LOC_Os01g27700	Rice_Laccase_Gene_Family
OsLAC10	Os02g0749700	LOC_Os02g51440	Rice_Laccase_Gene_Family
OsLAC11	Os03g0273200	LOC_Os03g16610	Rice_Laccase_Gene_Family
OsLAC12	Os03g0297900	LOC_Os03g18640	Rice_Laccase_Gene_Family
OsLAC13	Os05g0458300	LOC_Os05g38390	Rice_Laccase_Gene_Family
OsLAC14	Os05g0458500	LOC_Os05g38410	Rice_Laccase_Gene_Family
OsLAC15	Os05g0458600	LOC_Os05g38420	Rice_Laccase_Gene_Family
OsLAC16	Os07g0101000	LOC_Os07g01110	Rice_Laccase_Gene_Family
OsLAC17	Os10g0346300	LOC_Os10g20610	Rice_Laccase_Gene_Family
OsLAC18	None	LOC_Os10g30120	Rice_Laccase_Gene_Family
OsLAC19	Os10g0437400	LOC_Os10g30140	Rice_Laccase_Gene_Family
OsLAC2	Os01g0634500	LOC_Os01g44330	Rice_Laccase_Gene_Family
OsLAC20	Os11g0108650	LOC_Os11g01730	Rice_Laccase_Gene_Family
OsLAC21	Os11g0108700	LOC_Os11g01730	Rice_Laccase_Gene_Family
OsLAC22	Os11g0264000	LOC_Os11g16260	Rice_Laccase_Gene_Family
OsLAC23	Os11g0641500	LOC_Os11g42200	Rice_Laccase_Gene_Family
OsLAC24	Os11g0641800	LOC_Os11g42220	Rice_Laccase_Gene_Family
OsLAC25	Os11g0696900	LOC_Os11g47390	Rice_Laccase_Gene_Family
OsLAC26	Os11g0708100	LOC_Os11g48060	Rice_Laccase_Gene_Family
OsLAC27	Os12g0108000	LOC_Os12g01730	Rice_Laccase_Gene_Family
OsLAC28	Os12g0257600	LOC_Os12g15530	Rice_Laccase_Gene_Family
OsLAC29	Os12g0258700	LOC_Os12g15680	Rice_Laccase_Gene_Family
OsLAC3	Os01g0827300	LOC_Os01g61160	Rice_Laccase_Gene_Family
OsLAC30	Os12g0259800	LOC_Os12g15920	Rice_Laccase_Gene_Family
OsLAC4	Os01g0842400	LOC_Os01g62480	Rice_Laccase_Gene_Family
OsLAC5	Os01g0842500	LOC_Os01g62490	Rice_Laccase_Gene_Family
OsLAC6	Os01g0843800	LOC_Os01g62600	Rice_Laccase_Gene_Family
OsLAC7	Os01g0850550	LOC_Os01g63180	Rice_Laccase_Gene_Family
OsLAC8	Os01g0850700	LOC_Os01g63190	Rice_Laccase_Gene_Family
OsLAC9	Os01g0850800	LOC_Os01g63200	Rice_Laccase_Gene_Family
OsLAX1|OsRAU1	Os01g0856500	LOC_Os01g63770	OSLAX
OsLAX2|OsRAU2	Os03g0244600	LOC_Os03g14080	OSLAX
OsLAX4|OsRAU4	Os10g0147400	LOC_Os10g05690	OSLAX
OsLAX5	Os11g0169200	LOC_Os11g06820	OSLAX
OsLLA2|OsLTPG27	Os03g0664600	LOC_Os03g46180	OSLLA
OsLLA5	Os06g0682750	LOC_Os06g46870	OSLLA
OsLLA6|OsLTPG14|OsLTPg14	Os07g0174400	LOC_Os07g07790	OSLLA
OsLLA7|OsLTPG21|OsLTPg21	Os07g0625800	LOC_Os07g43290	OSLLA
OsLLA8	Os10g0191100	LOC_Os10g11370	OSLLA
OsLPR1	Os01g0126100	LOC_Os01g03530	OsLPR_family
OsLPR2	Os01g0126200	LOC_Os01g03549	OsLPR_family
OsLPR3	Os01g0127000	LOC_Os01g03630	OsLPR_family
OsLPR4	Os01g0126900	LOC_Os01g03620	OsLPR_family
OsLPR5	Os01g0127200	LOC_Os01g03640	OsLPR_family
OsLTP1.1	Os01g0219500	LOC_Os01g12020	OSLTP
OsLTP1.12	Os11g0116000	LOC_Os11g02400	OSLTP
OsLTP1.13	Os11g0116200	LOC_Os11g02424	OSLTP
OsLTP1.14	Os11g0427800	LOC_Os11g24070	OSLTP
OsLTP1.15	Os12g0114500	LOC_Os12g02290	OSLTP
OsLTP1.16	Os12g0114800	LOC_Os12g02300	OSLTP
OsLTP1.18|OsLTP1|nsLTP1|a15	Os12g0115100	LOC_Os12g02320	OSLTP
OsLTP1.2	Os01g0822900	LOC_Os01g60740	OSLTP
OsLTP1.20	Os12g0115500	LOC_Os12g02340	OSLTP
OsLTP1.3	Os03g0808500	LOC_Os03g59380	OSLTP
OsLTP1.4	Os05g0477900	LOC_Os05g40010	OSLTP
OsLTP1.5	Os06g0157900	LOC_Os06g06340	OSLTP
OsLTP1.6	Os06g0539500	LOC_Os06g34840	OSLTP
OsLTP1.7	Os08g0131200	LOC_Os08g03690	OSLTP
OsLTP1.8	Os11g0114900	LOC_Os11g02330	OSLTP
OsLTP1.9	Os11g0115100	LOC_Os11g02350	OSLTP
OsLTP2.1	Os01g0691100	LOC_Os01g49640	OSLTP
OsLTP2.10	Os10g0505000	LOC_Os10g36110	OSLTP
OsLTP2.11	Os10g0505500	LOC_Os10g36160	OSLTP
OsLTP2.12	Os10g0505700	LOC_Os10g36170	OSLTP
OsLTP2.13	Os11g0620300	LOC_Os11g40530	OSLTP
OsLTP2.2	Os01g0691300	LOC_Os01g49650	OSLTP
OsLTP2.4	Os05g0550300	LOC_Os05g47700	OSLTP
OsLTP2.5	Os05g0550600	LOC_Os05g47730	OSLTP
OsLTP2.6	Os06g0705400	LOC_Os06g49190	OSLTP
OsLTP2.7	Os10g0504650	LOC_Os10g36070	OSLTP
OsLTP2.8	Os10g0504700	LOC_Os10g36090	OSLTP
OsLTP2.9	Os10g0504900	LOC_Os10g36100	OSLTP
OsLTPd1	Os01g0914100	LOC_Os01g68580	OSLTPD
OsLTPd12	Os11g0484700	LOC_Os11g29420	OSLTPD
OsLTPd2	Os01g0914300	LOC_Os01g68589	OSLTPD
OsLTPd3	Os07g0287400	LOC_Os07g18750	OSLTPD
OsLTPd4	Os07g0290200	LOC_Os07g18990	OSLTPD
OsLTPd5	Os01g0849000	LOC_Os01g62980	OSLTPD
OsLTPd6	Os04g0415800	LOC_Os04g33920	OSLTPD
OsLTPd7	Os04g0415900	LOC_Os04g33930	OSLTPD
OsLTPd8	Os05g0160300	LOC_Os05g06780	OSLTPD
OsLTPd9	Os01g0800600	LOC_Os01g58650	OSLTPD
OsLTPG10|OsLTPg10	Os03g0804200	LOC_Os03g58940	OSLTPG
OsLTPG11|OsLTPg11	Os04g0462200	LOC_Os04g38840	OSLTPG
OsLTPG12|OsLTPg12	Os05g0489200	LOC_Os05g41030	OSLTPG
OsLTPG13|OsLTPg13	Os06g0686400	LOC_Os06g47200	OSLTPG
OsLTPG15|OsLTPg15	Os07g0175000	LOC_Os07g07870	OSLTPG
OsLTPG16|OsLTPg16	Os07g0174900	LOC_Os07g07860	OSLTPG
OsLTPG17|OsLTPg17	Os07g0175500	LOC_Os07g07920	OSLTPG
OsLTPG18|OsLTPg18	Os07g0175600	LOC_Os07g07930	OSLTPG
OsLTPG19|OsLTPg19	Os07g0198300	LOC_Os07g09970	OSLTPG
OsLTPG2|OsLTPg2	Os03g0167000	LOC_Os03g07100	OSLTPG
OsLTPG20|OsLTPg20	Os07g0489000	LOC_Os07g30590	OSLTPG
OsLTPG22|OsLTPg22	Os08g0532800	LOC_Os08g42040	OSLTPG
OsLTPG23|OsLTPg23	Os11g0583100	LOC_Os11g37320	OSLTPG
OsLTPG24|OsLTPg24	Os06g0711900	LOC_Os06g49770	OSLTPG
OsLTPG26	Os03g0664400	LOC_Os03g46150	OSLTPG
OsLTPG3|OsLTPg3	Os03g0192600	LOC_Os03g09230	OSLTPG
OsLTPG4|OsLTPg4	Os03g0323900	LOC_Os03g20760	OSLTPG
OsLTPG5|OsLTPg5	Os03g0385100	LOC_Os03g26800	OSLTPG
OsLTPG7|OsLTPg7	Os03g0793800	LOC_Os03g57970	OSLTPG
OsLTPG8|OsLTPg8	Os03g0793900	LOC_Os03g57980	OSLTPG
OsLTPG9|OsLTPg9	Os03g0794000	LOC_Os03g57990	OSLTPG
OsLTPL1	Os03g0385400	LOC_Os03g26820	XYLP
OsLysM-RLK1|OsLYK4	Os02g0193000	LOC_Os02g09960	OSLYSM
OsLysM-RLK2|OsLYK5	Os03g0233300	LOC_Os03g13080	OSLYSM
OsLysM-RLK3|OsLYK1	Os01g0546000	LOC_Os01g36550	OSLYSM
OsLysM-RLK4	Os01g0741200	LOC_Os01g53840	OSLYSM
OsLysM-RLK5|OsLYK2	Os06g0625300	LOC_Os06g41980	OSLYSM
OsLysM-RLK6|OsLYK3	Os06g0625200	LOC_Os06g41960	OSLYSM
OsLysM-RLK7|OsLYK6	Os11g0557500	LOC_Os11g35330	OSLYSM
OsLysM-RLK8	Os11g0549300	LOC_Os11g34624	OSLYSM
OsM1	Os01g0775300	LOC_Os01g56800	Meprin_And_TRAF_Homology_domain_containing_protein
OsM10	None	LOC_Os11g41230	Meprin_And_TRAF_Homology_domain_containing_protein
OsM11	None	LOC_Os11g41240	Meprin_And_TRAF_Homology_domain_containing_protein
OsM12	Os12g0597200	LOC_Os12g40520	Meprin_And_TRAF_Homology_domain_containing_protein
OsM13	Os12g0489100|Os12g0489200	LOC_Os12g30540	Meprin_And_TRAF_Homology_domain_containing_protein
OsM2	Os01g0771400	LOC_Os01g56490	Meprin_And_TRAF_Homology_domain_containing_protein
OsM3	Os04g0259300	LOC_Os04g18830	Meprin_And_TRAF_Homology_domain_containing_protein
OsM4	Os05g0508700	LOC_Os05g43280	Meprin_And_TRAF_Homology_domain_containing_protein
OsM5	Os07g0163800	LOC_Os07g06950	Meprin_And_TRAF_Homology_domain_containing_protein
OsM6	Os07g0297100	LOC_Os07g20130	Meprin_And_TRAF_Homology_domain_containing_protein
OsM7	Os10g0416900	LOC_Os10g28130	Meprin_And_TRAF_Homology_domain_containing_protein
OsM8	Os11g0631600	LOC_Os11g41360	Meprin_And_TRAF_Homology_domain_containing_protein
OsM9	Os11g0458600	LOC_Os11g27030	Meprin_And_TRAF_Homology_domain_containing_protein
OsMADS64	None	LOC_Os04g31804	MADS
OsMADS66	None	LOC_Os05g11380	MADS
OsMADS69	Os08g0299600	LOC_Os08g20440	MADS
OsMADS72	None	LOC_Os03g14850	MADS
OsMADS74	Os12g0407400	LOC_Os12g21880	MADS
OsMADS74	Os12g0407350	LOC_Os12g21880	MADS
OsMADS76	Os06g0504450	LOC_Os06g30830	MADS
OsMADS76	Os06g0504451	LOC_Os06g30830	MADS
OsMADS81	None	LOC_Os04g24790	MADS
OsMADS85	None	LOC_Os04g25920	MADS
OsMADS86	None	LOC_Os03g37670	MADS
OsMADS87	None	LOC_Os03g38610	MADS
OsMADS88	None	LOC_Os01g18420	MADS
OsMATE1	Os01g0504500	LOC_Os01g31980	the_MATE_gene_family
OsMATE10	Os03g0229500	LOC_Os03g12790	the_MATE_gene_family
OsMATE11	Os03g0570800	LOC_Os03g37411	the_MATE_gene_family
OsMATE12	Os03g0571700	LOC_Os03g37470	the_MATE_gene_family
OsMATE13	Os03g0571900	LOC_Os03g37490	the_MATE_gene_family
OsMATE14	Os03g0572900	LOC_Os03g37640	the_MATE_gene_family
OsMATE15	Os03g0626700	LOC_Os03g42830	the_MATE_gene_family
OsMATE16	Os03g0839200	LOC_Os03g62270	the_MATE_gene_family
OsMATE17	Os03g0858800	LOC_Os03g64150	the_MATE_gene_family
OsMATE18	Os04g0373400	LOC_Os04g30490	the_MATE_gene_family
OsMATE19	Os04g0571600	LOC_Os04g48290	the_MATE_gene_family
OsMATE2	Os01g0684900	LOC_Os01g49120	the_MATE_gene_family
OsMATE20	Os05g0554000	LOC_Os05g48040	the_MATE_gene_family
OsMATE21	Os06g0494400	LOC_Os06g29844	the_MATE_gene_family
OsMATE22	Os06g0495500	LOC_Os06g29994	the_MATE_gene_family
OsMATE23	Os06g0558300	LOC_Os06g36330	the_MATE_gene_family
OsMATE24	Os06g0707100	LOC_Os06g49310	the_MATE_gene_family
OsMATE25	Os07g0108200	LOC_Os07g01750	the_MATE_gene_family
OsMATE26	Os07g0502200	LOC_Os07g31884	the_MATE_gene_family
OsMATE27	Os07g0516600	LOC_Os07g33310	the_MATE_gene_family
OsMATE28	Os08g0480000	LOC_Os08g37432	the_MATE_gene_family
OsMATE29	Os08g0545900	LOC_Os08g43250	the_MATE_gene_family
OsMATE3	Os01g0766000	LOC_Os01g56050	the_MATE_gene_family
OsMATE30	Os08g0550200	LOC_Os08g43654	the_MATE_gene_family
OsMATE31	Os08g0562800	LOC_Os08g44870	the_MATE_gene_family
OsMATE32	Os09g0468000	LOC_Os09g29284	the_MATE_gene_family
OsMATE33	Os09g0524300	LOC_Os09g35600	the_MATE_gene_family
OsMATE34	Os09g0548300	LOC_Os09g37610	the_MATE_gene_family
OsMATE35	Os10g0190900	LOC_Os10g11354	the_MATE_gene_family
OsMATE36	Os10g0195000	LOC_Os10g11860	the_MATE_gene_family
OsMATE37	Os10g0206800	LOC_Os10g13940	the_MATE_gene_family
OsMATE38	Os10g0344500	LOC_Os10g20380|LOC_Os10g20390	the_MATE_gene_family
OsMATE39	Os10g0344900	LOC_Os10g20450	the_MATE_gene_family
OsMATE4	Os01g0919100	LOC_Os01g69010	the_MATE_gene_family
OsMATE40	Os10g0345100	LOC_Os10g20470	the_MATE_gene_family
OsMATE41	Os11g0126100	LOC_Os11g03240	the_MATE_gene_family
OsMATE42	Os11g0129000	LOC_Os11g03484	the_MATE_gene_family
OsMATE43	Os12g0106600	LOC_Os12g01580	the_MATE_gene_family
OsMATE44	Os12g0126000	LOC_Os12g03260	the_MATE_gene_family
OsMATE45	Os12g0552600	LOC_Os12g36660	the_MATE_gene_family
OsMATE46	Os12g0615700	LOC_Os12g42130	the_MATE_gene_family
OsMATE5	Os02g0122200	LOC_Os02g02980	the_MATE_gene_family
OsMATE6	Os02g0676400	LOC_Os02g45380	the_MATE_gene_family
OsMATE7	Os02g0821600	LOC_Os02g57570|LOC_Os02g57580	the_MATE_gene_family
OsMATE8	Os03g0188100	LOC_Os03g08900	the_MATE_gene_family
OsMATE9	Os03g0216700	LOC_Os03g11734	the_MATE_gene_family
OsMB1	Os02g0310500	LOC_Os02g20690	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB10	Os07g0167200	LOC_Os07g07270	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB11	Os07g0655300	LOC_Os07g46160	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB12	Os08g0406600	LOC_Os08g31430	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB13	Os08g0226000	LOC_Os08g12960	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB14	None	LOC_Os08g31450	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB15	Os08g0228200	LOC_Os08g13180	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB16	Os08g0226800	LOC_Os08g13030	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB17	Os08g0128900	LOC_Os08g03490	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB18	Os08g0128700	LOC_Os08g03470	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB19	Os08g0226400	LOC_Os08g13000	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB2	Os02g0309500	LOC_Os02g20620	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB20	Os10g0427300	LOC_Os10g29180	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB21	None	LOC_Os10g29230	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB22	Os10g0428500	LOC_Os10g29310	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB23	Os10g0427600	LOC_Os10g29220	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB24	Os10g0425900	LOC_Os10g29050	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB25	None	LOC_Os10g29100	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB26	Os10g0425700	LOC_Os10g29020	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB27	Os10g0428900	LOC_Os10g29330	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB28	Os10g0424400	LOC_Os10g28860	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB29	Os10g0426600	LOC_Os10g29110	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB3	Os02g0311150	LOC_Os02g20720	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB30	Os10g0429300	LOC_Os10g29380	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB31	None	LOC_Os10g29150	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB32	None	LOC_Os10g28990	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB33	Os10g0423700	LOC_Os10g28790	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB34	Os10g0434200	LOC_Os10g29750	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB35	None	LOC_Os10g29290	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB36	None	LOC_Os10g30360	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB37	Os10g0435300	LOC_Os10g29840	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB38	Os10g0434000	LOC_Os10g29740	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB39	Os10g0434650	LOC_Os10g29790	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB4	Os02g0309200	LOC_Os02g20590	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB40	Os10g0423300	LOC_Os10g28760	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB41	Os10g0423400	LOC_Os10g28780	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB42	Os10g0429600	LOC_Os10g29410	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB43	Os10g0436100	LOC_Os10g29950	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB44	Os10g0435400	LOC_Os10g29850	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB45	Os10g0434999	LOC_Os10g29810	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB46	Os10g0430600|Os10g0430700	LOC_Os10g29495	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB47	None	LOC_Os10g29340	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB48	Os10g0423400	LOC_Os10g28770	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB49	None	LOC_Os10g29120	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB5	Os03g0792500	LOC_Os03g57854	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB50	None	LOC_Os11g41310	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB51	None	LOC_Os11g41350	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB52	Os11g0622600	LOC_Os11g40680	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB53	None	LOC_Os11g40220	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB54	None	LOC_Os11g45560	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB6	Os04g0625600	LOC_Os04g53410	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB7	None	LOC_Os04g35310	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB8	Os06g0668400	LOC_Os06g45730	Meprin_And_TRAF_Homology_domain_containing_protein
OsMB9	Os07g0101400	LOC_Os07g01140	Meprin_And_TRAF_Homology_domain_containing_protein
OsMC1	Os03g0388900	LOC_Os03g27120	Metacaspase_Family
OsMC2	Os03g0389400	LOC_Os03g27210	Metacaspase_Family
OsMC3	Os03g0389000	LOC_Os03g27170	Metacaspase_Family
OsMC4	Os05g0496400	LOC_Os05g41660	Metacaspase_Family
OsMC5	Os05g0496500	LOC_Os05g41670	Metacaspase_Family
OsMC6	Os01g0799900	LOC_Os01g58580	Metacaspase_Family
OsMC7	Os11g0134700	LOC_Os11g04010	Metacaspase_Family
OsMC8	Os03g0389100	LOC_Os03g27190	Metacaspase_Family
OsMed10	Os09g0528300	LOC_Os09g35920	the_middle_module_of_the_Mediator_complex
OsMED15_1|OsKIX_3	Os04g0127800	LOC_Os04g03860	OSMED
OsMED15_2|OsKIX_10	Os08g0564800	LOC_Os08g45080	OSMED
OsMed19a	Os12g0614000	LOC_Os12g41962	the_middle_module_of_the_Mediator_complex
OsMed19b	Os03g0641700	LOC_Os03g44010	the_middle_module_of_the_Mediator_complex
OsMED21	Os08g0135600	LOC_Os08g04150	the_middle_module_of_the_Mediator_complex
OsMed31a	Os07g0164600	LOC_Os07g07020	the_middle_module_of_the_Mediator_complex
OsMed31b	Os10g0564100	LOC_Os10g41450	the_middle_module_of_the_Mediator_complex
OsMED4	Os09g0540500	LOC_Os09g36890	the_middle_module_of_the_Mediator_complex
OsMED6	Os06g0217500	LOC_Os06g11370	the_middle_module_of_the_Mediator_complex
OsMED7	Os04g0661800	LOC_Os04g56640	the_middle_module_of_the_Mediator_complex
OsMed9	Os01g0501000	LOC_Os01g31629	the_middle_module_of_the_Mediator_complex
OsMFT1	Os06g0498800	LOC_Os06g30370	OSMFT
OsMFT2	Os01g0111600	LOC_Os01g02120	OSMFT
OsMGT|OsMRS2-1	Os06g0650800	LOC_Os06g44150	OSMGT
OsMGT6|OsMRS2-4	Os10g0545000	LOC_Os10g39790	OSMGT
OsMHX1	Os11g0660000	LOC_Os11g43860	Cation_antiporters
OsMHX2	Os02g0644900	LOC_Os02g43110	Cation_antiporters
OsMLO1	Os10g0541000	LOC_Os10g39520	MLO_gene_family
OsMLO10	Os02g0562600	LOC_Os02g35490	MLO_gene_family
OsMLO11	Os11g0181400	LOC_Os11g07912	MLO_gene_family
OsMLO12	Os05g0183300	LOC_Os05g09050	MLO_gene_family
OsMLO2	Os01g0888600	LOC_Os01g66510	MLO_gene_family
OsMLO3	Os03g0129100	LOC_Os03g03700	MLO_gene_family
OsMLO4	Os04g0680800	LOC_Os04g58420	MLO_gene_family
OsMLO5	None	None	MLO_gene_family
OsMLO6	None	None	MLO_gene_family
OsMLO7	Os06g0610500	LOC_Os06g40790	MLO_gene_family
OsMLO8	Os02g0197200	LOC_Os02g10350	MLO_gene_family
OsMLO9	Os05g0418100	LOC_Os05g34550	MLO_gene_family
OsMORF1	Os11g0216400	LOC_Os11g11020	multiple_organellar_RNA_editing_factors_(MORF)_gene_family
OsMORF2a	Os06g0116600	LOC_Os06g02600	multiple_organellar_RNA_editing_factors_(MORF)_gene_family
OsMORF2b	Os04g0601800	LOC_Os04g51280	multiple_organellar_RNA_editing_factors_(MORF)_gene_family
OsMORF3	Os03g0581600	LOC_Os03g38490	multiple_organellar_RNA_editing_factors_(MORF)_gene_family
OsMORF8a	Os09g0132600	LOC_Os09g04670	multiple_organellar_RNA_editing_factors_(MORF)_gene_family
OsMORF8b	Os09g0509000	LOC_Os09g33480	multiple_organellar_RNA_editing_factors_(MORF)_gene_family
OsMORF9	Os08g0139100	LOC_Os08g04450	multiple_organellar_RNA_editing_factors_(MORF)_gene_family
OsMPG2	Os03g0208900	LOC_Os03g11050	OSMPG
OsMPG3	Os03g0268400	LOC_Os03g16150	OSMPG
OsMPG4	Os08g0237200	LOC_Os08g13930	OSMPG
OsMRS2-3	Os01g0908500	LOC_Os01g68040	OSMRS
OsMRS2-5	Os03g0137700	LOC_Os03g04480	OSMRS
OsMRS2-6	Os03g0684400	LOC_Os03g48000	OSMRS
OsMRS2-7	Os03g0742400	LOC_Os03g53110	OSMRS
OsMRS2-8	Os04g0430900	LOC_Os04g35160	OSMRS
OsMRS2-9	Os04g0501100	LOC_Os04g42280	OSMRS
OsMSL01	Os01g0210200	LOC_Os01g11200	trihelix_family_genes
OsMSL02	Os01g0373400	LOC_Os01g27590	trihelix_family_genes
OsMSL03	Os01g0527900	LOC_Os01g34400	trihelix_family_genes
OsMSL04	Os01g0549300	LOC_Os01g36850	trihelix_family_genes
OsMSL05	Os01g0674000	LOC_Os01g48320	trihelix_family_genes
OsMSL06	Os01g0718900	LOC_Os01g52090	trihelix_family_genes
OsMSL07	Os01g0841500	LOC_Os01g62410	trihelix_family_genes
OsMSL08	Os02g0104500	LOC_Os02g01380	trihelix_family_genes
OsMSL09	Os02g0174300	LOC_Os02g07800	trihelix_family_genes
OsMSL10	Os02g0181400	LOC_Os02g08450	trihelix_family_genes
OsMSL11	Os02g0516800	LOC_Os02g31160	trihelix_family_genes
OsMSL12	Os02g0539600	LOC_Os02g33610	trihelix_family_genes
OsMSL13	Os02g0542400	LOC_Os02g33770	trihelix_family_genes
OsMSL14	Os02g0565000	LOC_Os02g35690	trihelix_family_genes
OsMSL15	Os02g0648300	LOC_Os02g43300	trihelix_family_genes
OsMSL16	Os03g0643100	LOC_Os03g44130	trihelix_family_genes
OsMSL17	Os03g0666300	LOC_Os03g46350	trihelix_family_genes
OsMSL18	Os04g0286500	LOC_Os04g21860	trihelix_family_genes
